Threshold,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1,15.2649,11.6439,4.74941,1.77272,9.08591,13.7561,5.82134,4.12761,1.64217,8.10242,74.2242,177.518,17.1648,8.69783,60.1889,5.83988,6.97943,6.16103,1.98983,7.78864,15.297,10.9203,3.26782,1.81426,8.94466
1,9.08726,11.7323,5.62111,1.28488,6.75545,8.40477,4.78135,4.67519,0.782102,6.40908,107.306,96.174,13.456,6.18446,39.071,2.55278,9.35487,6.19872,2.30261,4.91791,13.1733,13.6313,3.86737,1.91857,7.0411
1,5.87819,10.0255,5.47351,3.12003,3.41628,8.05935,7.8957,4.34741,1.63495,3.11756,92.309,23.5042,6.84936,3.60154,14.9992,2.28883,13.7311,7.8539,2.55905,2.16623,8.42482,13.2114,5.69985,2.65587,3.98995
1,11.4603,17.0739,3.30802,5.05327,4.04649,15.2873,12.8396,4.77732,3.35498,3.01685,89.4276,37.2104,13.2624,4.4526,19.4479,9.31752,12.6375,4.67938,2.47385,3.93008,13.7755,21.1443,4.20206,3.52445,4.15813
1,20.8867,14.2345,2.47924,3.71026,8.1856,15.1737,9.1003,3.36328,3.11046,7.24535,69.1984,73.7052,21.6414,32.3529,54.3239,16.9143,11.8947,2.41851,3.71706,6.82196,23.032,26.6653,3.09985,3.58943,10.505
1,40.7122,9.29106,13.0931,7.5204,7.29385,12.6033,6.04619,10.4142,6.21179,6.77624,55.8222,88.4572,76.7665,84.9444,66.5407,21.2332,12.9731,8.46018,12.9029,5.28736,27.7189,12.4249,10.4187,9.31424,9.6976
1,60.7725,16.3693,20.4664,7.35435,3.93395,9.15684,11.5606,16.8256,4.3594,3.69533,92.9445,99.464,125.227,54.7129,40.5992,31.8729,15.9249,9.33451,9.33144,2.2347,19.1064,13.3269,18.3306,6.70531,3.95324
1,84.9042,15.6172,9.29741,4.48131,9.39513,12.4116,9.01063,9.59951,3.59252,9.49653,54.1792,88.4382,87.6027,63.1035,85.169,53.6776,11.7323,8.21694,4.30163,6.50015,28.7392,14.1922,12.0314,5.50871,8.74821
1,40.0686,9.00453,5.49236,3.43408,8.0333,18.6752,5.30346,4.18178,2.08545,7.36124,43.5069,79.1883,43.3736,31.4686,59.5801,31.3516,6.08304,7.87842,2.685,5.16973,36.8807,7.69576,3.99006,3.69424,7.16046
1,17.8097,5.97349,7.24839,4.04443,2.18717,25.1891,8.55,5.18778,2.43885,1.84154,35.8185,116.482,38.8024,20.8265,12.0518,34.9733,5.74637,7.9164,3.663,1.38993,38.8569,5.63705,4.93948,4.21695,1.72557
1,19.4901,3.27468,6.00851,3.1553,1.42997,25.9826,5.30451,4.01664,2.19963,1.30525,98.0821,68.0467,56.1154,15.3573,7.517,25.0852,2.41973,5.88765,3.6989,1.31118,31.8191,4.93627,4.54418,4.24869,1.24455
1,18.5137,6.83106,7.29242,2.75022,1.7959,25.4325,5.32322,3.74363,2.29817,1.5167,137.493,25.2473,20.1877,7.57381,8.26339,16.2911,2.98812,4.71628,4.0601,1.82375,27.9794,10.5193,4.4048,5.91686,1.45339
1,12.4194,5.16906,5.6453,2.54036,2.96921,15.942,6.46339,3.08202,2.15417,3.31279,89.8185,44.7999,4.87369,3.75546,19.417,12.6865,3.82146,3.02942,4.30468,3.23091,20.3202,8.30116,5.00882,5.18994,3.31855
1,9.55575,4.73951,4.95048,2.34121,5.46763,8.96655,3.49296,2.51719,1.59556,5.96976,82.4463,71.4315,9.24441,9.01381,37.6488,8.31006,3.17738,3.42505,2.73602,4.95211,15.1913,6.40651,6.95943,2.68277,5.57873
1,12.539,7.61225,7.08434,5.47286,9.48464,14.4799,3.79703,5.18675,5.09239,10.4293,64.0893,51.1609,34.6586,55.6155,69.3209,11.7079,4.50232,7.45502,4.34207,7.85503,18.9305,8.83166,7.74327,6.54268,8.04782
1,30.7401,15.208,15.7673,11.1991,5.80195,34.0159,9.47875,11.2322,11.1887,6.75066,112.239,133.394,63.991,77.5306,59.3122,32.248,24.5841,9.48447,7.63931,4.79538,28.1285,27.347,6.86991,11.3812,5.7909
1,32.374,26.8249,10.6655,15.9959,4.59044,43.633,18.4754,9.64115,15.5773,4.76759,119.515,160.69,34.6417,103.541,63.8092,24.5491,27.5517,6.65508,11.9332,3.36542,21.8955,48.2903,5.88667,14.8813,6.58456
1,40.5078,13.3778,5.87739,12.024,13.0041,34.5182,8.48814,7.9796,11.4807,13.2165,38.0106,32.925,14.7209,131.993,110.486,40.7435,10.796,7.44216,9.37506,8.44012,29.1187,19.3507,6.8127,12.1611,16.9215
1,60.7682,14.7578,13.3446,7.31139,13.2175,34.4802,10.5588,18.0276,8.0009,13.2225,61.3328,45.2539,41.6706,94.4877,88.7163,51.6673,5.73772,6.79097,5.58626,8.29421,43.9371,10.6279,16.9282,9.92827,13.8699
1,94.7203,32.315,23.2071,8.4454,6.23157,76.7928,23.7577,17.6576,10.0705,5.76418,155.733,110.624,71.7848,72.9731,44.0988,76.0333,11.1954,9.22647,9.24343,3.99597,114.805,17.378,18.3851,11.4964,4.93602
1,171.369,17.6609,18.0027,7.41415,6.91105,72.6742,18.7177,11.0695,7.67681,5.96736,88.2578,51.557,94.9746,61.0706,39.4884,60.7146,11.192,12.901,9.13791,3.28872,164.779,19.9878,13.5908,8.42603,6.44803
1,72.2391,7.20292,9.92037,5.06631,3.94779,21.1444,9.1841,10.5829,3.64292,3.1562,59.5943,68.8125,46.2022,16.7485,17.5973,22.1188,15.3091,10.1639,4.61613,2.7553,81.2075,20.8507,7.7543,4.07889,4.20191
1,37.771,14.2504,7.16867,3.47597,1.97433,13.0313,8.97399,10.8322,3.26867,1.58804,28.2743,85.0886,55.1633,30.2276,8.33474,25.2429,23.7037,5.4455,3.70496,2.27962,48.44,23.0462,8.12424,4.3155,1.53918
1,114.305,22.6439,8.14308,2.66128,2.12232,20.9014,12.3441,9.43466,2.41645,1.10012,11.3115,21.7137,40.5854,49.5438,14.8078,31.4342,19.618,10.0132,3.60317,1.74021,81.9493,22.2783,7.27269,3.17373,1.37255
1,67.048,17.5429,7.8994,3.28635,1.78438,16.5026,8.50137,7.79103,2.09431,1.234,21.6336,23.52,29.546,56.3752,10.2108,25.6666,9.0401,7.60619,3.74384,1.92573,50.9239,11.2807,4.70672,2.96026,2.09516
1,22.2736,14.122,5.65647,3.56311,1.43116,10.565,6.68653,4.39204,3.27583,1.25107,39.7149,51.7556,31.3421,27.0823,7.1019,22.3743,5.66072,4.13355,4.95776,1.89512,22.4266,10.6135,3.14802,5.14276,1.40772
1,8.78995,8.3034,4.38666,2.51077,1.79342,6.13135,6.55285,3.72946,2.68371,0.930414,40.5653,39.6387,34.1623,13.4631,9.44083,13.3947,6.9108,5.7599,4.05629,1.49562,12.919,7.04847,2.56035,5.48722,1.0201
1,11.1192,6.77721,3.6252,2.85677,1.39149,4.74258,5.92299,4.69523,3.46992,0.961373,51.5122,85.1613,114.409,14.6152,6.73901,11.0795,4.73879,4.92642,2.58469,1.41221,15.4229,5.50161,3.01904,5.68432,1.42915
1,25.7837,12.4129,4.1984,3.98044,1.44799,20.6783,10.3615,4.49518,3.52558,1.20088,45.4707,78.0604,64.0525,15.6437,18.8954,29.2104,8.19732,5.94218,3.0488,1.38817,30.5041,8.2294,3.89264,6.01813,1.76458
1,17.9436,11.2182,4.64656,3.6112,1.17107,19.321,12.5506,5.77825,2.64103,1.27799,17.1963,16.603,14.8101,17.0588,45.3406,20.5091,11.4553,5.84047,3.16399,1.70446,21.5912,8.59247,5.17333,2.47366,1.44814
1,13.4912,8.02433,3.32604,2.14936,1.73738,6.91838,6.98785,4.64271,2.33985,1.85985,21.0038,30.7979,49.5676,30.3439,28.6311,7.01365,10.2,4.64642,3.1668,1.43198,7.51509,5.67543,5.83328,2.27516,1.36364
1,14.013,12.8223,4.07225,2.61495,3.75166,4.36696,5.1552,2.2873,2.0274,3.38314,58.5111,39.0471,64.3784,16.4311,22.3223,8.03028,11.1151,3.95114,2.87099,3.46156,10.8445,12.001,2.71622,3.2422,3.28308
1,7.7278,12.3737,6.66465,4.26363,8.2848,3.56382,8.54452,3.61718,4.16105,7.68392,39.6602,35.6988,66.4817,44.6764,78.4378,5.1451,13.4888,3.86568,5.40729,11.699,8.06542,12.4485,3.64263,4.30899,9.89441
1,7.53401,4.80801,8.00052,9.06573,8.12907,4.72231,9.13586,5.023,9.25834,8.45486,21.1116,40.6382,41.5162,102.991,91.8994,3.28999,7.41772,3.12802,11.1692,11.2651,6.72555,5.92887,3.45026,8.01807,10.9029
1,9.59779,5.32609,8.79195,4.95849,5.08436,7.38428,6.71424,7.00088,4.67821,5.07191,47.4715,81.3189,15.4129,43.405,52.501,5.59574,4.94073,3.40954,6.07203,5.99214,11.3286,6.81547,7.53509,4.86461,7.36075
1,8.96257,6.14202,7.29624,1.92275,1.82629,9.91252,7.13013,6.43407,1.80934,1.41582,63.2564,85.931,31.7099,15.7523,11.624,6.39918,9.60414,5.01491,3.41092,2.18125,15.1126,7.2223,9.34183,2.38013,2.08836
1,13.9519,8.68078,4.41251,1.38938,2.28969,19.419,5.70397,1.94421,1.77861,1.46259,24.3668,62.1498,61.0058,44.2232,8.91505,15.9803,12.9959,3.93005,2.85254,1.59934,19.308,7.48689,4.63838,1.90834,1.66476
1,102.766,15.6077,5.67643,2.39562,1.89369,22.4409,6.46119,3.02783,2.31561,1.25127,8.60453,10.8991,17.8841,37.6798,29.8085,21.5967,7.80604,3.16023,2.97086,1.45789,53.0734,8.91694,4.09519,1.89774,1.88158
1,391.565,38.1894,9.02643,4.41635,2.56219,195.709,20.6999,8.47799,3.36544,1.69417,25.1148,11.1638,11.9745,7.08509,29.3663,203.622,28.5192,8.20189,3.60968,1.91468,260.852,33.0871,9.16254,3.07464,2.02463
1,246.759,24.1766,5.39972,2.22251,2.01558,186.352,13.5874,5.15811,1.74816,1.54863,23.7414,13.6765,13.2319,5.83065,10.3703,201.307,25.286,4.77784,2.29033,1.53302,201.245,25.6676,5.96339,2.07691,1.27029
1,21.4436,7.00867,1.93226,1.29494,1.36064,18.7055,2.47373,1.09268,0.900601,1.42436,11.2903,8.79093,17.4262,14.5106,13.9425,20.1805,6.04479,2.5163,2.01008,1.7735,20.5528,7.96793,3.37935,2.14956,1.44617
1,21.4436,7.00867,1.93226,1.29494,1.36064,18.7055,2.47373,1.09268,0.900601,1.42436,11.2903,8.79093,17.4262,14.5106,13.9425,20.1805,6.04479,2.5163,2.01008,1.7735,20.5528,7.96793,3.37935,2.14956,1.44617
1,19.3795,14.2822,3.97998,4.61738,3.65501,14.8204,6.79305,1.86481,2.88521,3.73175,43.2616,28.5369,53.7505,33.7798,25.5671,15.3523,11.916,4.47473,3.83346,3.88614,11.2092,16.8082,4.05823,3.46561,3.57878
1,18.3932,13.6861,5.11485,4.66678,9.45872,18.546,10.1865,4.78337,4.50641,10.4458,43.8122,44.9133,58.1322,64.0895,65.5127,10.2524,13.5001,7.86129,6.01384,9.35576,19.4756,18.7627,5.37237,3.77064,8.10346
1,30.3525,18.2219,14.2243,5.79698,6.14046,37.301,20.5548,19.2352,5.87183,6.10623,79.2021,99.6997,99.8554,57.7384,51.4158,10.0535,16.4468,19.0636,9.26547,5.49813,52.0897,27.8661,14.3904,6.08886,5.26976
1,38.0302,23.3836,21.8889,12.1247,4.05145,32.0713,22.9453,25.1465,10.7205,2.53964,77.1681,126.933,186.785,75.9826,46.0917,13.065,20.1448,17.3013,12.3517,2.88098,46.2033,35.0595,27.1751,9.82689,2.38782
1,39.6145,18.2728,9.25651,20.6092,7.43739,34.4106,15.2788,9.4067,17.764,5.87095,38.2106,50.3545,70.8004,167.897,73.0954,27.9581,8.56341,10.3487,16.8626,5.57183,44.7578,22.2543,13.2439,17.4763,8.57137
1,31.4473,17.8019,7.49536,12.6254,13.1791,23.6643,7.01627,3.48497,9.86739,13.1478,22.804,20.0358,11.3974,129.545,104.818,21.4214,7.76222,6.83174,9.17666,9.56528,31.9064,21.8663,4.99143,12.7157,20.2436
1,16.6216,17.6517,7.14354,5.24636,15.5113,7.42028,4.99259,3.03968,5.06918,16.4579,5.65904,21.2152,33.4837,100.742,133.41,10.9561,5.91763,5.18962,4.97471,12.4378,14.8736,23.7316,4.76508,5.65005,17.9938
1,12.0155,20.0202,7.37139,3.59494,15.7675,4.712,2.75964,3.92329,3.63278,16.4808,3.34531,17.105,120.534,54.7745,124.835,9.05901,5.43957,6.36313,2.95257,14.0719,6.76336,18.1824,5.56314,4.08354,17.9503
1,17.3076,13.1673,13.4157,8.8687,13.6017,16.9918,4.06775,7.95823,7.27556,12.2917,9.52342,19.7716,117.41,95.3525,107.661,13.0604,8.25136,13.5944,7.40883,12.9477,12.968,13.7131,11.2908,6.60362,14.5345
1,24.5185,12.3698,19.1357,16.6872,9.44559,18.4183,10.4438,13.12,15.6414,6.72532,17.0051,39.1402,129.554,145.83,85.1195,16.3023,9.52134,15.7066,12.8834,6.069,16.9679,18.3557,18.2577,15.8652,6.29645
1,14.7047,14.9437,11.5739,8.89525,12.4402,15.9818,8.70312,7.80282,9.58988,9.67772,22.4758,50.5112,77.2373,116.646,88.9304,10.8065,14.0799,11.3096,9.47644,6.63216,11.9099,21.6571,10.6657,13.2803,8.67065
1,14.1713,13.7284,6.46509,3.93194,11.3642,12.8933,9.16454,3.67834,3.86361,10.1196,56.5993,60.2543,62.8665,43.0387,73.8748,9.18984,12.689,5.96471,4.26197,7.01074,14.1018,16.1617,4.74945,5.13787,10.5214
1,53.6211,36.3268,6.55777,12.9143,8.86103,10.4524,18.8684,6.55056,12.0835,8.98979,43.4796,41.0114,38.1888,90.5626,77.971,11.4651,14.3669,12.9609,6.33369,7.20304,31.7713,22.8143,7.57624,13.8448,10.2163
1,218.35,33.8941,20.2266,14.9499,6.98536,43.5522,17.6954,17.795,14.0818,7.13176,59.0218,46.6752,21.4575,84.4445,53.1124,43.8498,15.7759,29.2518,8.08763,5.95849,155.649,24.3919,17.7294,12.7029,7.27588
1,154.524,25.0242,17.3399,8.48307,5.14254,59.4119,11.8227,20.077,9.8471,5.17774,47.701,49.9487,15.0095,27.0956,31.5263,62.0481,18.8426,21.6844,5.53343,3.98291,123.552,18.1383,16.0897,5.70014,4.52282
1,76.9103,19.5971,10.6959,6.86742,3.58657,78.0996,15.9109,16.2647,7.6924,4.13314,11.0069,16.0253,10.8357,7.47049,29.9951,73.6739,18.8253,16.4349,6.10816,2.30791,62.7555,10.0774,11.927,5.98451,3.27676
1,169.463,21.7454,13.0225,4.80711,2.49544,149.481,20.3913,10.6276,4.90208,2.30995,26.7423,16.7616,31.297,22.9375,24.1282,173.782,19.4177,13.0182,5.51723,2.12252,157.231,16.7718,12.4545,4.75629,2.62684
1,115.192,21.271,10.4827,3.70545,2.00044,90.8557,25.4178,8.99665,4.04997,1.8231,32.25,16.4503,26.8963,32.7563,28.3955,107.452,21.2544,8.52615,3.07512,2.43777,98.4003,18.5622,11.1585,4.05289,2.12858
1,33.3259,21.7617,5.63549,3.59942,2.84059,23.5091,21.9432,7.92332,4.15734,2.49609,16.1463,9.09985,7.02855,10.3991,42.2394,28.4102,17.7296,1.95161,2.36555,2.75849,22.7926,19.7419,4.27936,4.4161,2.35803
1,29.6915,21.7714,4.87261,2.76947,2.42876,21.8856,13.6201,7.17629,2.39101,1.96814,10.5715,11.8834,7.69687,4.6341,38.6684,28.1818,19.9187,1.56325,2.73346,2.4337,29.1893,23.9551,3.32352,3.10277,1.99061
1,22.7801,16.3187,2.9825,2.44304,1.97104,15.237,8.87635,3.5455,1.15961,1.55888,8.44706,11.5312,5.43196,3.35683,51.0349,15.3766,10.0508,3.9833,2.45179,2.87596,23.9014,21.9013,2.92845,1.99299,1.44002
1,22.1119,23.4116,3.97734,3.67649,2.23499,11.1186,9.02123,2.11205,2.27042,1.31367,6.36201,7.03116,3.0054,11.6739,43.3143,16.9937,14.2668,4.51471,2.38225,2.27547,15.5965,17.4864,3.67258,2.3322,1.49332
1,19.9725,21.6853,7.81849,3.86699,2.30036,11.3903,7.14441,3.3795,2.89413,1.6818,13.3756,34.593,8.27873,45.6939,22.97,17.295,12.5031,6.32104,2.28884,1.50371,19.9206,10.6658,6.80689,1.85953,1.53109
1,14.699,7.66356,10.3944,7.52775,1.8075,13.3176,3.96908,6.61187,4.46319,1.252,69.4957,85.908,26.0346,29.9458,7.31433,13.4983,4.55816,5.32347,3.0222,1.69027,21.1419,2.73443,7.532,3.28369,1.87659
1,22.2061,2.50376,7.33366,7.36938,1.77926,13.7899,3.39859,4.56795,4.72026,1.25116,66.0431,77.262,31.444,17.3875,5.12389,18.2454,6.43112,4.05428,3.36517,2.09697,17.9372,2.43418,5.1131,3.95683,1.80537
1,13.8831,4.86782,5.13591,6.78225,1.50328,6.25962,4.82776,3.66395,3.98449,1.24438,56.5497,30.2529,13.9943,10.9873,5.06455,8.39295,5.59138,4.08722,5.1265,1.89606,5.90695,3.79819,5.23076,4.65903,1.52013
1,18.5697,10.2883,5.48539,4.96737,1.30348,10.6099,10.7042,3.2544,1.71443,1.11273,83.3968,33.4309,14.6412,6.89958,9.63361,10.5462,7.96074,3.73099,4.77465,1.57706,7.15728,8.93807,5.91721,3.17128,2.3539
1,18.6237,10.9609,3.33179,2.36952,3.81919,9.39733,7.45465,2.07555,1.51261,2.98095,65.2158,30.5822,33.3314,11.8718,26.7983,11.8281,9.4506,4.51149,2.552,3.90159,8.3271,9.13185,3.65804,1.86626,5.19172
1,23.8837,11.8703,2.37195,2.28909,10.6563,13.3074,7.97525,2.26942,2.21254,9.38607,25.2238,48.0005,92.7152,19.4307,67.1202,18.2187,12.1669,3.59792,2.32641,8.90027,22.6216,11.3688,2.59294,1.81687,11.0151
1,134.77,15.7324,3.28755,1.94316,8.50841,13.2685,7.5538,2.08098,2.77857,7.71118,15.4629,53.9334,80.1728,15.479,54.5368,19.3468,13.4383,4.2421,2.2563,7.67473,83.2209,14.9499,3.49213,1.953,8.3493
1,143.17,8.26827,5.63768,1.88076,3.33269,11.3189,4.35165,3.3775,2.67779,2.88226,17.9976,19.5542,23.0679,7.90417,16.498,18.0393,5.89235,6.20609,1.80892,3.18434,82.6805,7.13803,3.7188,2.51006,2.95366
1,26.0475,10.3831,6.90385,1.87776,2.16105,7.50038,10.5,6.7644,1.61168,2.02588,44.6766,29.0149,16.1354,8.21011,9.20565,14.6266,12.6924,5.9472,1.72628,1.81073,22.5405,9.59418,6.55278,3.25281,1.80661
1,24.2189,13.2416,4.17136,2.39167,2.14141,11.5932,14.7749,3.84021,2.0421,1.8556,65.2129,57.9865,21.8634,11.5335,7.19388,16.131,17.127,3.35537,2.55733,1.53698,18.9515,9.19093,3.4829,3.2245,1.44235
1,36.6829,7.75024,3.76438,3.32702,3.29402,14.847,8.71509,1.44027,2.70188,2.8147,48.2209,36.4157,23.1052,11.8457,17.9593,20.8383,10.9298,4.39692,3.44801,2.75621,25.5269,7.98068,2.53493,3.28354,2.96769
1,19.8272,8.35235,4.72624,2.4951,10.1537,8.26193,7.06546,1.69477,2.43715,9.07198,11.4531,41.3304,96.901,9.93616,60.2703,13.1303,8.89497,3.04325,3.21167,8.33287,14.3831,12.0377,3.67885,2.2906,10.3661
1,22.5289,6.91925,7.75368,1.78461,12.3825,7.70123,7.05709,4.65329,1.77463,11.6445,20.621,68.0934,126.174,13.2125,70.7765,17.8892,10.0657,4.31021,2.34009,9.62035,16.6742,8.13733,7.77477,1.84855,12.3044
1,27.6731,10.5752,9.5853,2.01316,6.16658,10.4465,10.3212,5.63943,2.38133,5.77023,31.7538,92.6719,78.4639,15.2625,32.6618,14.1265,10.1499,4.64082,2.29701,3.84848,24.5101,8.92909,8.88857,2.34797,5.82478
1,14.5422,11.596,7.59337,3.37963,2.88168,11.929,7.88007,4.4777,2.55675,2.00996,9.95323,128.581,45.8644,21.3542,8.94804,14.4943,10.5343,2.23615,3.18291,2.10726,27.7599,10.0462,6.52066,3.08351,2.23889
1,19.9977,8.90164,6.03302,5.14771,2.42118,18.1221,5.07807,3.83268,3.05786,1.94404,6.79528,46.1652,43.4676,43.9716,14.035,16.8883,5.53547,5.11208,6.74639,1.96626,28.5853,7.29227,7.39286,5.92497,1.75721
1,45.9241,17.2388,8.56486,6.16497,1.64659,24.962,11.0585,4.35247,3.80358,2.21358,13.9188,12.7729,70.9854,32.679,13.0722,32.1671,10.7405,10.8983,7.81025,1.33032,45.7177,18.6006,9.38396,7.90656,1.52192
1,34.7035,12.7145,7.90693,3.5187,1.30564,16.8282,9.02917,5.29484,2.28733,1.57326,61.4995,39.5904,70.3698,12.8152,6.87917,21.3687,12.0115,10.5006,4.61793,1.09437,27.5591,13.2355,6.90533,4.15498,1.65377
1,29.6867,10.6586,5.70893,3.33265,1.24861,11.9296,4.57262,3.81212,1.54821,1.25829,51.4273,47.9803,76.6313,8.11802,7.32769,18.8034,15.8093,9.58446,3.85283,0.988923,17.3492,9.19227,5.06804,3.23547,1.69125
1,43.1313,21.5293,7.6764,4.16665,1.70493,26.7262,9.67726,6.72272,2.43486,1.66669,45.3897,36.9898,26.0864,9.65704,7.0737,37.259,19.8729,5.24591,5.0446,1.37504,35.2815,17.1432,3.93704,3.97303,1.5309
1,49.4653,13.2231,9.19336,3.58014,3.48796,34.1404,11.0662,9.84172,3.11515,3.58168,34.9495,37.3648,14.6946,8.61236,16.9,42.7027,11.524,8.21349,4.9211,3.33189,47.0168,11.8743,4.53892,2.98701,2.97882
1,33.6839,9.80322,5.69096,4.01997,10.0319,31.825,6.78743,7.35864,2.69579,9.8104,35.2777,50.0014,41.7301,23.0134,52.612,44.157,8.6854,7.67057,4.33629,9.74358,36.7578,13.9461,4.7097,2.3703,10.2875
1,24.7756,9.5103,7.23052,3.39445,13.7064,18.6281,4.65595,7.57632,1.8551,12.0126,20.0508,45.5728,58.084,30.2781,68.7812,26.5847,5.05854,7.93484,3.90789,12.1159,24.1031,15.5821,7.13567,2.31801,14.1756
1,14.044,7.38757,6.14254,3.61081,7.15119,7.62132,5.17641,5.88992,3.01828,5.80357,59.8202,58.7222,44.8999,12.9369,36.4199,9.75833,7.32448,3.93233,3.73675,4.78095,16.6244,15.012,7.92202,3.03928,6.78555
1,32.5557,5.95978,5.04737,3.95727,1.87181,10.8073,7.18627,4.77582,2.36462,1.97157,49.4161,77.6941,55.2507,19.5682,10.6263,7.12721,12.6996,3.81521,2.84107,1.45968,27.0925,9.38893,6.77728,2.75036,2.01414
1,134.092,10.3093,6.84338,4.04269,1.92955,15.1966,11.0968,6.3793,2.69283,1.476,59.2484,52.0948,51.1579,30.0974,9.86039,10.0876,13.1,5.02464,2.98618,1.09748,78.7703,9.93581,5.6063,3.73739,1.68265
1,100.481,19.8629,13.4747,10.4252,5.40934,20.3308,17.4277,12.3762,7.65031,2.79053,60.9307,39.4667,69.5415,45.8308,34.3872,29.1631,14.5325,8.37149,5.49937,2.07203,61.0504,12.6741,9.14968,8.14188,3.34283
1,97.8521,28.8028,17.7078,15.1846,5.32336,54.0604,20.936,17.4151,12.0419,3.44332,59.5754,48.3088,143.257,41.5365,44.5104,50.8164,15.7139,15.7558,10.0502,3.04736,134.345,15.1505,23.7976,10.1571,3.51549
1,297.583,87.933,17.4864,19.2013,6.02665,130.378,44.603,16.1536,10.8987,4.05542,102.943,57.3742,62.3438,60.5422,39.0235,94.0299,34.3929,18.5093,12.6273,6.18329,151.545,41.5472,31.0333,10.6687,5.34779
1,701.297,140.767,41.0648,22.4818,8.30321,421.146,101.848,35.363,13.8453,7.17931,92.0694,26.9695,20.2347,72.0403,37.1663,390.759,110.868,41.5916,16.0233,7.02933,358.176,85.2914,44.5436,14.9713,7.56467
1,308.347,52.5473,20.5369,9.74687,2.9681,274.739,47.7461,22.8872,10.1037,4.47744,45.2871,7.88507,6.25743,12.8685,11.17,258.604,63.1348,23.1393,10.7656,3.09058,279.437,42.1017,23.954,12.1099,4.37456
1,67.7597,29.8508,9.21231,12.0068,2.0084,56.1623,13.5996,11.3359,6.59578,2.58775,12.1442,6.12722,8.30476,3.8222,5.14635,56.1033,33.7342,8.35034,9.45853,2.39604,71.4105,23.8247,10.0288,8.77467,2.83161
1,71.6983,33.5854,12.6839,13.3069,3.29256,51.9248,19.7631,12.6277,8.40886,3.19317,14.2892,16.3168,7.14053,6.4719,6.14326,58.2874,33.9723,14.5777,10.2782,3.56267,66.7691,32.6196,13.448,10.3594,3.17599
1,93.8975,37.3948,28.5382,11.1595,4.77938,89.7384,25.0211,27.1424,10.3295,4.82411,64.0447,41.1847,19.4485,15.9656,20.8481,83.5395,23.9878,37.787,9.80329,6.00673,93.9245,34.8056,32.0355,10.0306,5.94859
1,92.143,42.6683,24.0123,5.91783,8.31089,73.9606,21.2406,23.5628,7.92506,7.65244,52.0751,42.866,56.5313,23.3089,47.4545,76.7378,12.0516,27.1247,7.62499,10.7564,70.2123,29.8785,25.9169,5.26135,10.7842
1,64.2912,38.9995,24.463,4.99997,6.30387,45.2423,25.1779,20.8707,4.57271,4.52126,39.069,57.1848,39.7624,11.0615,36.8086,65.3113,26.4129,18.3327,8.01891,8.12083,53.1416,35.9863,23.0534,5.26614,7.54566
1,39.3923,58.549,18.1578,7.40007,3.77281,26.1147,37.8278,12.4362,5.06595,2.27718,74.2074,54.8207,20.7768,11.2053,9.84914,40.9219,57.4973,17.5997,7.90622,3.14249,33.0176,60.0832,16.8831,6.78989,3.06744
1,22.2121,44.5839,8.84434,12.5032,3.59865,14.1552,27.696,10.7587,9.15947,3.06592,68.4432,44.9586,44.0164,13.9588,4.78321,18.099,38.2525,7.37581,12.4777,2.013,19.0458,44.5657,6.01638,12.0309,2.90845
1,54.8522,51.7422,6.98498,11.3852,2.96336,41.3385,48.2411,16.292,7.61115,2.39863,47.8781,53.2515,68.394,14.4716,5.52982,53.0839,43.3415,5.13173,11.0916,2.62787,51.7203,56.5053,7.97627,9.17511,3.70659
1,64.2781,48.8528,7.38261,6.66563,3.66478,42.9374,49.2043,8.09593,5.03307,2.39464,32.2065,87.9459,70.2756,22.4518,5.87826,59.2933,42.9097,12.0139,6.96564,3.31844,46.6252,49.7899,12.0058,7.09978,4.34457
1,40.2314,41.4244,8.46357,6.75712,4.53133,34.5821,39.173,4.60371,6.42871,3.36625,92.501,93.76,21.5244,15.0545,14.5531,26.7959,37.6457,10.5212,5.04929,2.89773,28.7987,42.8205,9.36134,4.8403,3.6743
1,36.6256,27.9284,9.86214,6.61992,9.03079,41.3071,29.337,3.95514,6.59253,8.12623,93.0895,90.713,28.0569,7.0395,45.8257,28.0087,24.9633,6.98232,6.69246,6.87386,31.9499,30.0812,8.71813,4.88006,8.20951
1,27.4951,21.2048,8.11549,7.24203,11.7417,23.1395,20.0138,4.97572,6.70149,11.4314,31.5822,84.5473,37.8326,29.2341,67.4842,28.6032,14.811,7.94008,8.57456,11.2232,33.9164,20.4377,6.87509,5.36943,13.2051
1,43.8819,20.6517,15.9226,16.327,10.6358,29.6339,18.0048,10.7111,13.9002,10.3521,16.3372,34.2182,34.5748,110.216,78.5907,37.5145,15.477,9.04898,19.7963,10.7996,46.6806,23.8257,8.04072,9.1594,10.8177
1,35.4314,13.7976,21.9881,19.1683,10.2255,27.8812,15.1022,15.4957,16.7479,9.89276,9.53746,18.3383,30.816,109.91,73.3662,27.3624,16.7638,11.6231,19.9538,8.68945,37.4171,15.5598,14.2384,10.3941,11.0737
1,21.7605,8.62999,12.294,6.4325,12.4161,22.8906,12.7394,9.07537,5.36386,13.2237,17.743,28.2493,49.7102,58.9633,83.2692,26.7765,14.2567,10.9438,7.35834,10.198,22.2196,8.91866,12.2811,4.68122,15.5631
